Customer Code,Business Name,Owner Name,Phone Number,Customer Type,Channel Type,Residential Type,Latitude,Longitude,Location,Created At
MEV386,DIVINE CHEMICAL,Divine,233246731442,Retailer,Chemical Shop,Urban,6.9015122,0.4357261,Logba,2021-02-10 19:22:51
MEV387,HAVE HEALTH CENTRE,Harriet,233246015542,Retailer,Public Health Facility,Rural,6.7582704,0.3608138,Have,2021-02-11 09:29:28
MEV388,PRECIOUS CHEMICAL STORE,Davi,233243350671,Retailer,Chemical Shop,Rural,6.7574161,0.3602726,Have opp Health centre,2021-02-11 09:49:47
MEV389,CHRIST IS THE ANSWER,vigour,233241559924,Retailer,Chemical Shop,Rural,6.7532566,0.3570092,Have,2021-02-11 10:01:39
MEV390,FRANCIS ADZANTOR CHEMICAL,Francis,233241923287,Retailer,Chemical Shop,Rural,6.7507566,0.3552413,Have,2021-02-11 10:08:57
MEV391,GOD'S TIME IS THE BEST CHEMICAL STORE,Bright,233547993395,Retailer,Chemical Shop,Rural,6.745806,0.353012,Have,2021-02-11 10:14:49
BA1649,DROBO POLY CLINIC,MADAM Gladys,233243975475,Retailer ,Public Health Facility,Urban,7.5934147,-2.7882173,DROBO,2021-02-11 12:38:54
MEV392,VITAMED PHARMACY,Bernice,233244896773,Retailer,Pharmacy,Urban,6.0622535,-0.2569022,Kdua poly Traffic,2021-02-11 15:49:43
MWN00184,APPIAH FRANCIS CHEMICAL SHOP,Appiah,233542160762,Retailer,Chemical Shop,Periurban,6.392988,-2.573937,sefwi,2021-02-12 10:39:35
MWN00185,ABRAHAM MENSAH,Mr. Mensah,233244472540,Retailer,Chemical Shop,Periurban,6.392114,-2.615391,sefwi,2021-02-12 10:42:12
MWN00186,BEKYIWA HEALTH CENTRE,Agnes,233543116474,Retailer,Public Health Facility,Rural,6.434429,-2.626800,sefwi,2021-02-12 10:44:25
MWN00187,FELICITY ACKAH FOSUA,Madam Fosu,233595226715,Retailer,Chemical Shop,Rural,6.402675,-2.664328,sefwi,2021-02-12 10:46:57
MWN00188,BEWA CHEMICAL SHOP,Mr. Bawa,233243409474,Retailer,Chemical Shop,Rural,6.150380,-2.605651,sefwi,2021-02-12 10:49:06
MWN00189,J.A FRIMPONG CHEMICAL SHOP,Mr Frimpong,233243553043,Retailer,Chemical Shop,Rural,6.316208,-2.813697,sefwi,2021-02-12 10:52:10
MWN00190,S.K DUAH CHEMICAL SHOP,Mr. Duah,233263765588,Retailer,Chemical Shop,Periurban,6.334728,-2.826865,sefwi,2021-02-12 10:56:54
MEV393,VIFA CHEMICAL,David,233242810399,Retailer,Chemical Shop,Periurban,0.0,0.0,Akatsi,2021-02-12 14:11:48
MEV394,SAFEWAY CHEMICAL,Janet,233245761212,Retailer,Chemical Shop,Urban,0.0,0.0,Aflao mkt,2021-02-12 14:15:11
MEV395,DANIEL CHEMICAL,Daniel,233243387262,Retailer,Chemical Shop,Urban,6.117406,1.1834156,Aflao mkt,2021-02-12 14:21:26
MEV396,SALVATION ARMY CLINIC ASIKUMA,Emelia,233543438102,Retailer,Private Health Facility,Rural,6.406092,0.175056,Asikuma,2021-02-12 15:17:28
MO00185,GRACE A AMEGATSE CHEMICAL,Madam Grace,233246614361,Retailer,Chemical Shop,Rural,6.981025,0.493469,Liati Odumase,2021-02-15 12:26:25
MO00186,NSAMBAA MATHEW CHEMICAL SHOP,Mathew Nsambaa,233246898669,Retailer,Chemical Shop,Periurban,8.477405,0.321985,Kpassa,2021-02-16 12:29:25
MO00187,AMETOWOYONA CHEMICAL SHOP,David,233249037979,Retailer,Chemical Shop,Periurban,8.477405,0.321985,Kpassa,2021-02-16 12:49:37
BA1650,SAMPA GOVERNMENT HOSPITAL,GLORIA,233546637917,Retailer,Public Health Facility,Urban,7.9580827,-2.6935707,Sampa,2021-02-16 12:53:23
MO00188,DAP EVANS CHEMICAL SHOP,Precious Dapaa,233558303742,Retailer,Chemical Shop,Urban,8.486615,0.311907,Kpassa,2021-02-16 13:05:15
MO00189,ZION CHEMICAL SHOP,Christopher Agba,233242903849,Retailer,Chemical Shop,Periurban,8.489274,0.309283,Kpassa,2021-02-16 13:35:30
MO00190,GBORGLAH MAXWELL KWESI CHEMICAL,Maxwell Gborglah,233554955532,Retailer,Chemical Shop,Periurban,8.492804,0.304250,Kpassa,2021-02-16 14:04:08
MO00191,MUYIM DAVID GBATUM CHEMICAL SHOP,David,233054717833,Retailer,Chemical Shop,Rural,8.5864127,0.2385202,Sibi,2021-02-16 14:39:23
MO00192,JOYCE OPOKU CHEMICAL SHOP,Joyce Opoku,233247579638,Retailer,Chemical Shop,Rural,8.6801922,0.1835851,Damanko,2021-02-16 15:02:20
MO00193,DAGBANJAH G JANET CHEMICAL SHOP,Janet,233247665006,Retailer,Chemical Shop,Rural,8.7048684,0.1622094,Damanko Police Barrier,2021-02-16 15:37:42
BA1651,SUMA HEALTH CENTER,ADDISON,233247209216,Retailer,Public Health Facility,Urban,7.9194621,-2.7260783,suma,2021-02-16 15:55:35
MO00194,DAVID DONKOR CHEMICAL SHOP,David Donkor,233246728448,Retailer,Chemical Shop,Rural,8.6912217,0.1793055,Damanko,2021-02-16 15:57:19
MO00195,PERSEVERANCE CHEMICAL SHOP,Samuel Anku,233244040412,Retailer,Chemical Shop,Urban,8.2624581,0.5215688,Nkwanta Taxi station,2021-02-16 17:54:08
MEV397,A ASONG CHEMICAL,Asong,233240301470,Retailer,Chemical Shop,Urban,6.3849371,-0.3772677,begoro,2021-02-17 12:17:25
MEV398,HAYFORD CHEMICAL,Hayford,233240444844,Retailer,Chemical Shop,Urban,6.3798777,-0.3740332,begoro,2021-02-17 12:24:00
BA1652,AFRIHOPE MISSION MATERNITY,MADAM MAVIS,233551243631,Retailer,Private Health Facility,Urban,7.4349873,-2.5671221,BEREKUM,2021-02-18 11:54:48
MUWS295,CHARLES SUTULA CHEMICALS,Charles,233242797784,Retailer,Chemical Shop,Periurban,8.158835,-2.0308733,Bamboi,2021-02-19 10:46:22
AW1495,GREEN LION COMPANY,FOSTER,233549552628,Distributor,Other,Urban,5.5758055,-0.2229287,Greater Accra,2021-02-19 14:55:07
NT344,ABU GAUSU MEMORIAL HEALTH CONSULT,Dr. Gandau,233243347039,Retailer,Private Health Facility,Urban,9.4503603,-0.8749112,Tamale,2021-02-19 18:00:51
MUWS296,LUKMAN AMIDU CHEMICALS,Lukman,233542393239,Retailer,Chemical Shop,Rural,10.938489,-2.1665432,Liplime,2021-02-20 10:11:36
MUWS297,GWOLLU HEALTH CENTRE,Mavis Liman,233553687831,Retailer,Public Health Facility,Periurban,10.975327,-2.211632,Gwollu,2021-02-20 10:16:22
MUWS298,MALUWE CHPS,Eunice,233541511321,Retailer,Public Health Facility,Rural,8.673766,-2.292383,Maluwe,2021-02-20 11:58:51
MUWS299,TESELIMA CHPS,Diana Aseidu,233242259434,Retailer,Public Health Facility,Rural,8.289572,-2.122153,Teselima,2021-02-20 12:01:38
MUWS300,CARPENTER CHPS,Ms Priscilla,233240984957,Retailer,Public Health Facility,Rural,8.6704155,-2.2915005,Carpenter,2021-02-20 12:03:34
MUWS301,CHURCH OF GOD MEDICAL CENTER,Emma Agasiba,233241771058,Retailer,Pharmacy,Periurban,8.348411,-2.140177,Banda Nkwanta,2021-02-20 12:10:34
MUWS302,BANDA NKWANTA CHPS,Ms Priscilla,233240984957,Retailer,Public Health Facility,Periurban,8.5927318,-2.2308778,Banda Nkwanta,2021-02-20 12:13:27
MWN00191,JOHN ACKAH LICENCED CHEMICAL SHOP,mr.Ackah,233243304603,Retailer,Chemical Shop,Rural,6.319724,-2.805235,sefwi,2021-02-20 12:38:08
MWN00192,NICHOLAS CHEMICAL SHOP,Nico,233243404630,Retailer,Pharmacy,Urban,6.393682,-2.661030,sefwi,2021-02-20 12:41:00
MWN00193,NAMELY AMA MATERNITY HOME,Dr. Osman,233205440481,Retailer,Private Health Facility,Rural,6.440323,-2.779693,sefwi,2021-02-20 12:44:42
MWN00194,ADU JOHNSON LICENCED CHEMICAL SHOP,Johnson,233204951238,Retailer,Chemical Shop,Rural,6.452930,-2.814904,sefwi,2021-02-20 12:51:59
MWN00195,AKONTA LICENCED CHEMICAL SHOP,Akonta,233249214591,Retailer,Chemical Shop,Rural,6.437668,-2.768995,sefwi,2021-02-20 12:55:18
MWN00196,TOUGH CHEMIST,Tough,233249132619,Retailer,Chemical Shop,Rural,6.439925,-2.774559,sefwi,2021-02-20 12:58:41
MWN00197,GRACE MENSAH LICENCED CHEMICAL SHOP,Grace,233201710455,Retailer,Chemical Shop,Rural,6.447609,-2.805728,sefwi,2021-02-20 13:00:53
MWN00198,SAYERANO CHPS,Esther,233551346219,Retailer,Public Health Facility,Rural,6.474624,-2.856806,sefwi,2021-02-20 13:03:52
MWN00199,SIMON ADJEI LICENCED CHEMICAL SHOP,bro. Adjei,233559131648,Retailer,Chemical Shop,Rural,6.475296,-2.857385,sefwi,2021-02-20 13:08:43
MWN001100,ASEMPANEYE CHPS,Faustina,233543992406,Retailer,Public Health Facility,Rural,6.502390,-2.908225,sefwi,2021-02-20 13:13:09
MWN001101,ELUOKROM HEALTH CENTRE,Agnes,233249278961,Retailer,Private Health Facility,Rural,6.524391,-2.927890,sefw,2021-02-20 13:16:23
MUWS303,NIBISI HEALTH CARE,Nibisi Tahiru,233549903322,Retailer,Private Health Facility,Periurban,10.976039,-2.211846,Gwollu,2021-02-20 16:19:06
MUWS304,SORBELLE CHPS,Yakubu Mivotey,233547841273,Retailer,Public Health Facility,Rural,10.880724,-2.067967,Sorbelle,2021-02-20 16:21:09
MUWS305,JAWIA HEALTH CENTRE,Mariam B.,233248156266,Retailer,Public Health Facility,Rural,10.936186,-2.136565,Jawia,2021-02-20 16:24:55
MUWS306,LIPLIME CHPS,Hafisa,233542083121,Retailer,Public Health Facility,Rural,10.938297,-2.165789,Liplime,2021-02-20 16:27:51
MUWS307,LILIXI CHPS,Elizabeth,233241068111,Retailer,Public Health Facility,Rural,10.796453,-2.087925,Lilixi,2021-02-20 16:44:09
MUWS308,PULIMA CHPS,Mariam,233554347924,Retailer,Public Health Facility,Rural,10.858029,-2.038911,Pulima,2021-02-20 16:46:29
WT235,DORIS ANTWI DEBRAH CHEMICALS,Mr Debrah,233200738025,Retailer ,Chemical Shop,Periurban ,4.8904208,-1.9668625,Agona Nkwanta,2021-02-22 11:00:53
WT236,HEALTH SPRING PHARMACY,esther,02082259723,Retailer ,Pharmacy,Urban,5.2842039,-2.0056001,Tarkwa,2021-02-22 13:49:39
WT237,JENAPP PHARMACY,mr appiah,233243974333,Retailer,Pharmacy,Urban,5.3062495,-1.988105,Tarkwa,2021-02-22 16:48:48
BA1653,JOHNSON OBENG CHEMIST,Elder JOHNSON OBENG,,Retailer,Pharmacy,Urban,6.9427705,-2.8107766,KASAPIN,2021-02-23 09:44:22
BA1654,KOFI AMADU CHEMICALS,Amadu,233243114110,Retailer,Chemical Shop,Urban,6.9432655,-2.8056436,KASAPIN,2021-02-23 10:57:50
MEV329,GB LIFELINE PHARMACY,Osei,233543765315,Retailer,Pharmacy,Urban,6.229972,-0.3664611,Tafo,2021-02-23 12:18:50
BA1655,FRIMPS CHEMICALS,Samuel,233546148765,Retailer,Chemical Shop,Periurban,6.8937415,-2.5653584,KASAPIN,2021-02-23 12:26:54
MUWS309,HOMEBASE REMEDY CHEMICALS,Mrs Cecelia,233243714389,Retailer,Chemical Shop,Urban,10.016642,-2.4832748,Bamahu,2021-02-23 15:35:10
BA1656,ASUNAFO SOUTH DISTRICT HOSPITAL,Dr. Daniel,233272296834,Retailer,Public Health Facility,Periurban,6.6973823,-2.4389627,kukuom,2021-02-24 10:03:47
BA1657,VICTORIA ANANE MATERNITY HOME,Samuel,233556318933,Retailer,Private Health Facility,Urban,6.6517224,-2.4250402,NOBEKOW,2021-02-24 12:11:14
MO00196,TOKUROANO HEALTH CENTRE,Dr Patrick,233244187304,Retailer,Public Health Facility,Rural,7.771273,0.310530,Tokuroano,2021-02-24 12:16:09
WC2116,BONJOUR MART HUNNI VALLEY JN,WINIFRED,233244365811,Retailer,Non-Traditional Outlet,Urban,5.3290231,-1.9804788,TARKWA,2021-02-24 13:32:21
WC1977,EVELYN ARVOH,Evelyn,233549194944,Retailer,Chemical Shop,Urban,4.89179,-1.842137,Beaho,2021-02-25 10:37:17
MO00197,GREENHILL CHEMICALS,Irene F. Donkor,233024553889,Retailer,Chemical Shop,Urban,6.997702,0.288171,Kpando,2021-02-25 12:17:36
WT238,LESLEY THERESA ARHIN CHEMICALS,Lesley Arhin,233557651810,Retailer,Chemical Shop,Urban,4.9332808,-1.7153769,sekondi,2021-02-25 14:47:16
WC1895,DORIS ANTWI DABRA,Mr Dabra,233244956654,Retailer,Chemical Shop,Urban,4.8904825,-1.9669403,Agona Nkwanta,2021-02-25 18:32:38
WC1882,FORDALE ANOO ODURO,MR ODURO,233546251458,Retailer,Chemical Shop,Urban,5.309,-1.987,TARKWA,2021-02-25 22:15:30
WC1883,GETWELL PHARMACY,Sam,233543151023,Retailer,Pharmacy,Urban,5.322,-1.976,TARKWA,2021-02-25 22:18:09
WC1856,GRAMER CHEMIST TDI,FATTI,233540123063,Wholesaler,Pharmacy,Urban,4.8998255,-1.7596369,TAKORADI,2021-02-26 11:03:12
MWN00197,JOFAS PHARMACY,Cecilia,233245783872,Retailer,Pharmacy,Periurban,6.2081051,-2.4868846,sefwi,2021-02-26 11:25:53
MWN00198,NYAME ANA MATERNITY HOME CLINIC,Dr. Osman,233205940481,Retailer,Private Health Facility,Rural,6.440323,-2.779693,sefwi,2021-02-26 11:37:34
MWN00199,YESU MO LICENCED CHEMICAL SHOP,yesu mo,233544932765,Retailer,Chemical Shop,Rural,6.2081051,-2.4868846,sefwi,2021-02-26 12:01:10
MWN001100,GIFTY ANKOMAH LICENCED CHEMICAL SHOP,Gifty,233540451876,Retailer,Chemical Shop,Rural,6.548337,-2.168846,sefwi,2021-02-26 12:09:36
MWN001101,CHARLES OPOKU LICENCED CHEMICAL SHOP,Mr. Opoku,233549421474,Retailer,Chemical Shop,Rural,6.525399,-2.197179,sefwi,2021-02-26 12:12:30
NS/MT338,SEPE DOTE HEALTH CENTRE,Dora Tetteh,233203697254,Retailer,Public Health Facility,Urban,6.7191071,-1.5792725,Sepe Dote,2021-02-26 12:14:34
MWN001102,TWIN THOMAS LICENCED CHEMICAL SHOP,Twum,233592159966,Retailer,Chemical Shop,Rural,6.491469,-2.220102,sefwi,2021-02-26 12:14:52
MWN001103,DAKS MEDICAL CENTRE,Phyllis,233244853313,Retailer,Private Health Facility,Periurban,6.456407,-2.301812,sefwi,2021-02-26 12:17:32
MWN001104,ALBERTA OSEI CHEMICAL SHOP,Alberta,233249394806,Retailer,Chemical Shop,Periurban,6.329805,-2.252359,sefwi,2021-02-26 12:21:30
WC1775,WILHMORT PHARMACY,Mrs Wilhelmina,233241632714,Retailer,Pharmacy,Urban,4.9378462,-1.7778341,Takoradi,2021-02-26 12:31:09
MWN001105,GEORGE ODURO MENSAH CHEMICAL SHOP,George,233249227258,Retailer,Chemical Shop,Periurban,6.194542,-2.325802,sefwi,2021-02-26 12:31:31
MUWS310,FRANCES YABANG CHEMICALS,Vincent,233203454205,Retailer,Chemical Shop,Urban,10.0155475,-2.4860936,Bamahu,2021-02-26 13:05:38
BA1658,FRIMPS CHEMICAL SHOP,Sammy,233546148765,Retailer,Chemical Shop,Periurban,7.3481883,-2.3272467,KASAPIN,2021-02-26 15:27:32
WC1730,JAMES KINGSLEY BAFFOUR,Christiana Koufie,233541287555,Retailer,Chemical Shop,Urban,4.9651556,-1.7257497,Kojokrom,2021-02-26 15:30:54
WC1527,SETH GYIMSON,Mr Seth,233244780179,Retailer,Pharmacy,Urban,4.9171966,-1.7893935,Takoradi,2021-02-27 09:07:51
WC1528,BE AND IT IS,Sis Efua,233249367393,Retailer,Chemical Shop,Urban,4.91536,-1.785067,Takoradi,2021-02-27 09:39:16
WC1528,F K EGHAN,koo,233505369569,Retailer,Chemical Shop,Urban,4.8997393,-1.7596998,Takoradi,2021-02-27 10:24:58
WC1529,NKRUMAH NYARKOH CHEMICAL,Simon Nyarkoh,233242936919,Retailer,Chemical Shop,Urban,4.9017084,-1.7602399,Takoradi,2021-02-27 10:41:23
MEV327,DAGBENEVA PHARMACY,Sylvanus,233208182259,Retailer,Pharmacy,Urban,6.142871,0.889785,Akatsi,2021-02-27 13:12:55
WC1530,GEORGE PIETERSON,Ben,233208167198,Retailer,Chemical Shop,Urban,4.93988,-1.75351,Takoradi,2021-02-27 14:24:50
MWN001106,EMMANUEL TOWNSEND LIC. CHEMICAL SHOP,Gifty,233247257072,Retailer,Chemical Shop,Periurban,6.2080931,-2.4867296,sefwi,2021-02-27 14:25:38
MWN001107,EMMANUEL KWARTENG CHEMICAL SHOP,Kwarteng,233240564228,Retailer,Chemical Shop,Rural,6.546610,-2.171426,sefwi,2021-02-27 14:30:04
WC1531,MEDRUGS PHARMACY,Yaw,233571863777,Retailer,Pharmacy,Urban,4.8988889,-1.7617625,Takoradi,2021-02-27 17:21:20
WC1532,THERESA CUDJOE,Tony,233241776988,Retailer,Chemical Shop,Urban,4.8917907,-1.8175973,Takoradi,2021-02-27 18:10:03
WC1533,AFOM FIE HERBAL,Mercy,233546067895,Retailer ,Chemical Shop,Urban,4.8939687,-1.8204205,APOWA,2021-02-27 18:21:00
WC1534,ELIZABETH KEELSON,Lizzy,233243433969,Retailer,Chemical Shop,Urban,4.8958279,-1.8228408,APOWA,2021-02-27 18:33:46
WC1535,GODSWILL CHEMICAL,Martha,233247500810,Retailer,Chemical Shop,Urban,4.8910233,-1.8193817,APOWA,2021-02-27 18:57:49
WC1536,ISAAC APPIAH,Ike,233209114636,Retailer,Chemical Shop,Urban,4.9071757,-1.7973343,Takoradi,2021-02-27 19:35:53
NT319,PASSION FOR TOTAL CARE HOSPITAL,Janet,233551360713,Retailer,Private Health Facility,Urban,11.038768,-0.061846,Bawku,2021-02-28 10:13:37
NT320,GOSSIP'S MEDICAL CENTRE,Sampson,233541636491,Retailer,Private Health Facility,Urban,10.938511,-0.484856,Zebilla,2021-02-28 11:09:48
BA1659,SANKORE HEALTH CENTER,Moses,233548639587,Retailer,Public Health Facility,Urban,7.3034859,-2.2979802,SANKORE,2021-02-28 11:53:27
BA1660,KWAPONG CLINIC,ELIZABETH,233242583708,Retailer,Public Health Facility,Urban,7.3071881,-2.2992121,kwapong,2021-02-28 11:54:25
BA1661,AKODIE CLINIC,Agnes,233241168372,Retailer,Public Health Facility,Urban,7.3034859,-2.2979802,Akodie,2021-02-28 11:55:42
BA1662,NOBEKOW CHIPS,ANDRA,233243587638,Retailer,Public Health Facility,Urban,7.3034859,-2.2979802,NOBEKOW,2021-02-28 11:56:48
WC1532,ELIZACK PHARMACY,ZACK,233553328109,Retailer,Pharmacy,Urban,4.927,-1.762,EFFIEKUMA,2021-02-28 22:38:55
WC1533,PRINCE CHEMICAL,prince,233205728900,Retailer,Chemical Shop,Urban,4.933,-1.715,SEKONDI,2021-02-28 22:46:31
WC1534,J S ASAMOAH,MR ASAMOAH,233245986547,Retailer,Chemical Shop,Urban,4.935,-1.714,SEKONDI TAKORADI,2021-02-28 22:52:05
WC1535,EDMUND CARTEY,EDDY,233201881466,Retailer,Chemical Shop,Periurban,4.954,-1.705,SEKONDI,2021-02-28 22:54:32
MEV328,KPEDZE HEALTH CENTRE 1,mercy,233247824825,Retailer,Public Health Facility,Urban,6.8464904,0.5040409,Kpedze,2021-03-02 07:21:38
MEV329,HEALTHLINE HEALTH CENTRE,Hannah,233248296887,Retailer,Private Health Facility,Urban,6.370368,-0.537063,ANYINAM,2021-03-02 07:23:54
WC1536,FUASTINA SAGOE,Faustina,233246340707,Retailer,Pharmacy,Urban,5.2333183,-1.3284483,Nyinasin,2021-03-03 12:36:32
WC1537,DORIS OFFIEBEA,Evelyn,233248461743,Retailer,Chemical Shop,Urban,5.2405267,-1.3367917,Brabedzi,2021-03-03 12:40:58
WC1538,CHARITY A. DODOO,CHARITY,233285082998,Retailer,Chemical Shop,Periurban,5.1675618,-1.2971893,BRIMSU,2021-03-03 13:44:27
WC1539,LOVELACE CHEMICAL,lovelace,233249283404,Retailer,Pharmacy,Urban,5.2602674,-1.3387724,Atobiase,2021-03-03 13:48:47
WC1540,THAT DAY,Sis Mama,233557388856,Retailer,Chemical Shop,Urban,5.3534433,-1.5556647,Atobiase,2021-03-03 15:26:15
WC1541,LYDIA TETTEY,Elder,233249677125,Retailer,Chemical Shop,Urban,5.3584018,-1.5489482,Atobiase,2021-03-03 16:28:17
WC1542,SAM YEKU KOFFI,bro Sam,233546150312,Retailer,Chemical Shop,Urban,5.60306,-1.54498,Twifo Praso,2021-03-03 19:22:22
WC1543,THESS AND SONS,mama thess,233244541209,Retailer,Chemical Shop,Urban,5.6121814,-1.5419975,Twifo Praso,2021-03-04 11:32:48
WC1544,NUMBERS PHARMACY,Mawuli,233246350341,Retailer,Pharmacy,Urban,5.7097598,-1.2866639,ASSIN FOSU,2021-03-04 15:32:28
WC1545,MARIAM FORSON,Kwodwo Amponsah,233249570289,Retailer,Chemical Shop,Urban,5.3807683,-1.14928,Nyankomasi,2021-03-04 18:07:35
BA1641,CEDES PHARMACY LTD,DORCAS,233207702263,Wholesaler,Pharmacy,Urban,7.3493331,-2.301368,NEW DORMAA,2021-03-05 12:19:56
MEV330,HELPERS CHARITY AFRICAN FOUNDATION,Samuel Ampofo,233243121462,Retailer,Other,Urban,6.602531,0.492074,Ho,2021-03-07 16:28:43
WC1546,EDMOND CARTEY CHEMICAL,EDMUND,233201881466,Retailer,Chemical Shop,Periurban,4.954,-1.705,SEKONDI,2021-03-07 18:11:10
WC1547,ROBERT ANANI WEDEY,Robert,233208139267,Retailer,Chemical Shop,Periurban,4.954,-1.705,SEKONDI,2021-03-07 18:13:45
NS/MT338,HANS PHARMACY,PRINCE,233542431038,Retailer,Pharmacy,Urban,6.6918747,-1.6126893,FANTE NEW TOWN,2021-03-08 12:43:11
AS2246,HANS PHARMACY-,prince,233542431038,Retailer ,Pharmacy,Urban,6.6917871,-1.6127694,Kumasi,2021-03-08 12:45:34
NS/MT339,EMPEROR PHARMACEUTICALS LTD,Richard,233240462440,Retailer,Pharmacy,Urban,6.6900858,-1.6072473,Amakom,2021-03-08 12:59:52
AS2246,EMPEROR PHARMACY,Rich,233240462440,Retailer ,Pharmacy,Urban,6.6900369,-1.6072243,Kumasi,2021-03-08 13:17:07
NS/MT340,DIPSY PHARMACY LTD,Madam Hellen,233208111963,Retailer,Pharmacy,Urban,6.6897079,-1.609229,Amakom,2021-03-08 13:19:37
NS/MT341,SARPS CHEMIST,Regina Adjeteye,233544902233,Retailer,Pharmacy,Urban,6.6891573,-1.6136896,Asafo,2021-03-08 13:42:10
MWN001108,KWABENG HEALTH CENTRE,Ellen,233241607210,Retailer,Public Health Facility,Rural,5.875764,-2.399745,Wasa Amenfi,2021-03-09 06:23:13
MWN001109,PROVIDER PHARMACY,Mr. Ntodi,233209174914,Retailer,Pharmacy,Periurban,5.808903,-2.436816,Wasa,2021-03-09 06:27:17
MWN001110,THANK U LICENCED CHEMICAL SHOP,Randy,233208707641,Retailer,Chemical Shop,Periurban,5.807565,-2.434818,wasa,2021-03-09 06:29:10
MWN001111,MADIBRA PHARMACY,The manager,233243732224,Retailer,Pharmacy,Periurban,5.806832,-2.433710,wasa,2021-03-09 06:35:13
MWN001112,THERESA NYAMEKYE CHEMICAL SHOP,Richard,233545768351,Retailer,Chemical Shop,Periurban,5.804608,-2.432094,wasa,2021-03-09 06:38:16
MWN001113,ASANKRAGUA HEALTH CENTRE,Richard,233545768351,Retailer,Public Health Facility,Periurban,5.802454,-2.431938,wasa,2021-03-09 06:44:42
MWN001114,VINTAGE HOSPITAL,Agnes,233240200286,Retailer,Private Health Facility,Periurban,5.790739,-2.431948,Wasa,2021-03-09 07:11:14
MWN001115,SARAH KOFFIE CHEMICAL SHOP,ike,233204818092,Retailer,Chemical Shop,Periurban,5.809416,-2.436121,Wasa,2021-03-09 07:13:18
MWN001116,ASANKRAGUA CHPS,Grace,233557310263,Retailer,Public Health Facility,Periurban,5.813785,-2.433774,Wasa,2021-03-09 07:17:16
MWN001117,EBENEZER KWAME NYARKO CHEMICAL SHOP,Eben,233544474706,Retailer,Chemical Shop,Periurban,5.809881,-2.439866,wasa,2021-03-09 07:19:45
MWN001118,ARTHUR BROTHERS CHEMICAL SHOP,Grace,233557310263,Retailer,Chemical Shop,Periurban,5.812577,-2.442325,wasa,2021-03-09 07:22:10
MWN001119,E.O. ASAMOAH LICENCED CHEMICAL SHOP,asamoah,233248574546,Retailer,Chemical Shop,Periurban,5.870333,-2.406740,wasa,2021-03-09 07:25:13
MWN001120,RUTH CHEMICAL SHOP,Ruth,233555709452,Retailer,Chemical Shop,Periurban,6.231313,-2.483888,wasa,2021-03-09 08:58:20
MWN001121,REGINA TWEREFO CHEMICAL SHOP,Ransford,233246112450,Retailer,Chemical Shop,Periurban,6.396220,-2.570316,wasa,2021-03-09 09:02:31
MWN001122,OPHELIA CHEMICAL SHOP,shop attendant,233592187625,Retailer,Chemical Shop,Periurban,6.221500,-2.758146,wasa,2021-03-09 09:04:42
MWN001123,CHRISTIANA ARTHUR CHEMICAL SHOP,joyce,233246572126,Retailer,Chemical Shop,Periurban,6.220943,-2.757133,wasa,2021-03-09 09:08:35
MWN001124,EMMANUEL CHEMICAL SHOP,shop attendant,233243381803,Retailer,Chemical Shop,Periurban,6.315168,-2.811124,wasa,2021-03-09 09:10:46
MWN001125,MATILDA KYEREMATENG,shop attendant,233545736861,Retailer,Chemical Shop,Periurban,5.869840,-2.406747,wasa,2021-03-09 09:13:44
MWN001126,LISTEN TO GOD LICENCED CHEMICAL SHOP,owner,233547790504,Retailer,Chemical Shop,Periurban,5.809369,-2.433972,wasa,2021-03-09 09:15:49
MWN001127,YAW GYAMERAH CHEMICAL SHOP,yaw,233244229564,Retailer,Chemical Shop,Periurban,5.769906,-2.487953,wasa,2021-03-09 09:17:57
MWN001128,STEVE BEN BLAY CHEMICAL SHOP,Ben,233547184022,Retailer,Chemical Shop,Periurban,5.769156,-2.488811,wasa,2021-03-09 09:19:45
MWN001129,AMAZING GRACE CHEMICAL SHOP,shop attendant,233240613078,Retailer,Chemical Shop,Periurban,5.775379,-2.530335,wasa,2021-03-09 09:22:12
MWN001130,A.K. KIMI LICENCED CHEMICAL SHOP,Debbie,233557890122,Retailer,Chemical Shop,Periurban,5.775385,-2.530563,wasa,2021-03-09 09:24:55
MWN001131,MY GOD IS ABLE LICENCED CHEMICAL SHOP,Joseph,233240517224,Retailer,Chemical Shop,Periurban,5.779906,-2.657564,wasa,2021-03-09 09:26:43
MWN001132,INSHA ALLAH LICENCED CHEMICAL SHOP,Alhaji,233246768316,Retailer,Chemical Shop,Periurban,5.824566,-2.822657,Aowin,2021-03-09 09:28:36
MWN001133,JOHNSON MENSAH CHEMICAL SHOP,John,233554614528,Retailer,Chemical Shop,Periurban,5.821671,-2.820246,Aowin,2021-03-09 09:30:15
MWN001134,RICHARD KOKAH CHEMICAL SHOP,shop attendant,233243469117,Retailer,Chemical Shop,Periurban,5.822666,-2.121416,Aowin,2021-03-09 09:31:53
MWN001135,INSHA ALLAHU CHEMICAL SHOP,Hajia,233543848999,Retailer,Chemical Shop,Periurban,5.822991,-2.823844,Aowin,2021-03-09 09:33:47
MWN001136,EVAN'S ABIAW CHEMICAL SHOP,Nana Essel,233244135498,Retailer,Chemical Shop,Periurban,5.822914,-2.823903,Aowin,2021-03-09 09:37:07
